Sample	Sample_ID_Full	Join_ID	sample.title	UMAP1	UMAP2
GSM2940986_3998546128_R01C02.tsv	GSM2940986_3998546128_R01C02	GSM2940986	GBM, MYCN	3.11141207889688	-0.858342990559787
GSM2940987_3998546128_R02C01.tsv	GSM2940987_3998546128_R02C01	GSM2940987	A IDH, HG	3.18538716510904	1.17641051085547
GSM2940988_3998546128_R02C02.tsv	GSM2940988_3998546128_R02C02	GSM2940988	GBM, MID	3.36917951778543	0.390366211252957
GSM2940989_3998546128_R03C01.tsv	GSM2940989_3998546128_R03C01	GSM2940989	MNG	-5.06897470279562	12.3022057560261
GSM2940990_3998546128_R03C02.tsv	GSM2940990_3998546128_R03C02	GSM2940990	GBM, RTK II	5.0005948849119	1.56462712557867
GSM2940991_3998546128_R04C01.tsv	GSM2940991_3998546128_R04C01	GSM2940991	GBM, MES	3.63027051166666	2.42584677012518
GSM2940992_3998546128_R04C02.tsv	GSM2940992_3998546128_R04C02	GSM2940992	LGG, PA MID	3.30538824276102	7.15207357676581
GSM2940993_3998546128_R05C01.tsv	GSM2940993_3998546128_R05C01	GSM2940993	EPN, RELA	12.7355320759214	10.4191567447956
GSM2940994_3998546128_R06C02.tsv	GSM2940994_3998546128_R06C02	GSM2940994	GBM, RTK II	0.967610985795382	-0.446380600613803
GSM2940995_3998546129_R01C01.tsv	GSM2940995_3998546129_R01C01	GSM2940995	GBM, MES	1.24453249649179	0.578042641001492
GSM2940996_3998546129_R01C02.tsv	GSM2940996_3998546129_R01C02	GSM2940996	EPN, PF A	-8.7304112605654	-5.46869449345514
GSM2940997_3998546129_R02C01.tsv	GSM2940997_3998546129_R02C01	GSM2940997	GBM, RTK II	5.30918768123758	1.95615883143499
GSM2940998_3998546129_R02C02.tsv	GSM2940998_3998546129_R02C02	GSM2940998	PXA	1.6563691206373	4.96407194407538
GSM2940999_3998546129_R03C01.tsv	GSM2940999_3998546129_R03C01	GSM2940999	LGG, MYB	1.96711471752298	3.04929466517523
GSM2941000_3998546129_R03C02.tsv	GSM2941000_3998546129_R03C02	GSM2941000	A IDH, HG	9.90656498150003	-3.546757266206
GSM2941001_3998546129_R04C01.tsv	GSM2941001_3998546129_R04C01	GSM2941001	GBM, MES	1.4486191578306	0.922687723952084
GSM2941002_3998546129_R04C02.tsv	GSM2941002_3998546129_R04C02	GSM2941002	GBM, RTK I	2.1597369022764	0.219237789231091
GSM2941003_3998546129_R05C01.tsv	GSM2941003_3998546129_R05C01	GSM2941003	MB, SHH INF	-0.135331540545103	-13.6609728786175
GSM2941004_3998546129_R05C02.tsv	GSM2941004_3998546129_R05C02	GSM2941004	A IDH, HG	2.4560642548002	0.303581550436765
GSM2941005_3998546129_R06C01.tsv	GSM2941005_3998546129_R06C01	GSM2941005	A IDH	11.1038811512388	-2.4303968402569
GSM2941006_3998546129_R06C02.tsv	GSM2941006_3998546129_R06C02	GSM2941006	MB, SHH CHL AD	1.17946329788339	-12.5655482265179
GSM2941007_3998546133_R01C01.tsv	GSM2941007_3998546133_R01C01	GSM2941007	GBM, MES	1.40846315101755	1.16997523577765
GSM2941008_3998546133_R03C01.tsv	GSM2941008_3998546133_R03C01	GSM2941008	GBM, RTK I	1.72590306476724	-0.116968017352075
GSM2941009_3998546133_R04C01.tsv	GSM2941009_3998546133_R04C01	GSM2941009	GBM, MES	3.74190333561075	2.32527036936834
GSM2941010_3998546133_R05C01.tsv	GSM2941010_3998546133_R05C01	GSM2941010	MNG	-5.71542426868307	11.958554938155
GSM2941011_3998567085_R01C02.tsv	GSM2941011_3998567085_R01C02	GSM2941011	HGNET, MN1	-15.0335595302187	-2.04227118222162
GSM2941012_3998567085_R02C02.tsv	GSM2941012_3998567085_R02C02	GSM2941012	O IDH	11.1380894489683	-5.11577300755426
GSM2941013_3998567085_R03C01.tsv	GSM2941013_3998567085_R03C01	GSM2941013	LGG, PA MID	-0.760178297003385	3.2834658172901
GSM2941014_3998567085_R04C01.tsv	GSM2941014_3998567085_R04C01	GSM2941014	A IDH	10.2820427723326	-4.30408410756037
GSM2941015_3998567085_R04C02.tsv	GSM2941015_3998567085_R04C02	GSM2941015	GBM, MES	3.56374672130716	1.64166827471808
GSM2941016_3998567085_R05C02.tsv	GSM2941016_3998567085_R05C02	GSM2941016	GBM, MES	4.61889818386209	2.00156231196478
GSM2941017_3998567085_R06C01.tsv	GSM2941017_3998567085_R06C01	GSM2941017	GBM, RTK II	5.26415184215677	2.10192413600042
GSM2941018_3998567087_R02C01.tsv	GSM2941018_3998567087_R02C01	GSM2941018	GBM, MES	1.52067306713236	0.639200880842954
GSM2941019_3998567087_R03C02.tsv	GSM2941019_3998567087_R03C02	GSM2941019	LGG, PA PF	2.45576480106485	6.73409481318548
GSM2941020_3998567087_R04C01.tsv	GSM2941020_3998567087_R04C01	GSM2941020	GBM, MES	3.87024191097391	1.83897311957434
GSM2941021_3998567087_R04C02.tsv	GSM2941021_3998567087_R04C02	GSM2941021	EPN, MPE	-5.79557296558249	15.1064736393268
GSM2941022_3998567087_R05C02.tsv	GSM2941022_3998567087_R05C02	GSM2941022	GBM, RTK II	4.17195156292093	1.8778523948963
GSM2941023_3998567087_R06C01.tsv	GSM2941023_3998567087_R06C01	GSM2941023	O IDH	11.2738554783262	-5.15426330296442
GSM2941024_3998567087_R06C02.tsv	GSM2941024_3998567087_R06C02	GSM2941024	MB, G4	-6.24254771991598	-14.2902682277386
GSM2941025_3998567088_R02C01.tsv	GSM2941025_3998567088_R02C01	GSM2941025	LGG, PA PF	2.49160507396829	6.58942432673529
GSM2941026_3998567088_R03C01.tsv	GSM2941026_3998567088_R03C01	GSM2941026	A IDH	10.9495671101011	-2.53905610768244
GSM2941027_3998567088_R04C01.tsv	GSM2941027_3998567088_R04C01	GSM2941027	GBM, MES	3.7638321228422	1.45324344904974
GSM2941028_3998567088_R05C01.tsv	GSM2941028_3998567088_R05C01	GSM2941028	DMG, K27	4.57073572353495	-2.16039399830744
GSM2941029_3998568127_R04C02.tsv	GSM2941029_3998568127_R04C02	GSM2941029	O IDH	11.7092945881285	-4.57372598378107
GSM2941030_3998568127_R05C02.tsv	GSM2941030_3998568127_R05C02	GSM2941030	EWS	11.2709677524961	5.80176706584051
GSM2941031_3998568129_R03C02.tsv	GSM2941031_3998568129_R03C02	GSM2941031	PXA	1.43772164062631	1.14135952265814
GSM2941032_3998568154_R03C01.tsv	GSM2941032_3998568154_R03C01	GSM2941032	PXA	1.24971571640146	4.53614588053778
GSM2941033_3998568166_R01C01.tsv	GSM2941033_3998568166_R01C01	GSM2941033	GBM, RTK II	4.39548853115213	1.84007270606115
GSM2941034_3998568166_R01C02.tsv	GSM2941034_3998568166_R01C02	GSM2941034	LGG, PA PF	2.80000689701212	6.99677248271063
GSM2941035_3998568166_R02C02.tsv	GSM2941035_3998568166_R02C02	GSM2941035	EPN, PF A	-8.63212081714499	-5.70478563038752
GSM2941036_3998568166_R03C01.tsv	GSM2941036_3998568166_R03C01	GSM2941036	GBM, RTK II	1.26362183765543	0.688339486437589
GSM2941037_3998568166_R03C02.tsv	GSM2941037_3998568166_R03C02	GSM2941037	MNG	3.32663372234476	0.858714058714658
GSM2941038_3998568166_R05C01.tsv	GSM2941038_3998568166_R05C01	GSM2941038	O IDH	12.0689881153501	-2.79079370228693
GSM2941039_3998568166_R05C02.tsv	GSM2941039_3998568166_R05C02	GSM2941039	MB, G4	-5.1746890239321	-14.3296397182171
GSM2941040_3998568166_R06C01.tsv	GSM2941040_3998568166_R06C01	GSM2941040	SCHW, MEL	-0.832886367281553	6.27440901072577
GSM2941041_3998568166_R06C02.tsv	GSM2941041_3998568166_R06C02	GSM2941041	O IDH	10.749829561273	-5.14986161915705
GSM2941042_3998568167_R01C01.tsv	GSM2941042_3998568167_R01C01	GSM2941042	DMG, K27	4.8371575184263	-2.40688948361322
GSM2941043_3998568167_R02C01.tsv	GSM2941043_3998568167_R02C01	GSM2941043	MB, G4	-6.13512918277609	-14.8445036861126
GSM2941044_3998568167_R03C01.tsv	GSM2941044_3998568167_R03C01	GSM2941044	MB, SHH CHL AD	0.74221125320566	-12.7366145106976
GSM2941045_3998568167_R04C01.tsv	GSM2941045_3998568167_R04C01	GSM2941045	GBM, MES	3.9051244564451	2.37569661410406
GSM2941046_3998909013_R02C02.tsv	GSM2941046_3998909013_R02C02	GSM2941046	GBM, RTK I	4.15319135860575	1.49390919478491
GSM2941047_3998909026_R03C02.tsv	GSM2941047_3998909026_R03C02	GSM2941047	LGG, GG	1.18049374298227	1.51764412196234
GSM2941048_3998909026_R04C01.tsv	GSM2941048_3998909026_R04C01	GSM2941048	LGG, MYB	1.18969956115854	2.8065633323963
GSM2941049_3998909026_R05C01.tsv	GSM2941049_3998909026_R05C01	GSM2941049	O IDH	11.5118153400816	-2.36578349797174
GSM2941050_3998909026_R05C02.tsv	GSM2941050_3998909026_R05C02	GSM2941050	ANA PA	1.1529203958906	1.52968640597418
GSM2941051_3998909026_R06C01.tsv	GSM2941051_3998909026_R06C01	GSM2941051	A IDH	10.0661957569517	-5.06185083119318
GSM2941052_3998909027_R03C01.tsv	GSM2941052_3998909027_R03C01	GSM2941052	MB, SHH CHL AD	0.833216936150912	-12.2778351756756
GSM2941053_3998909027_R04C01.tsv	GSM2941053_3998909027_R04C01	GSM2941053	GBM, G34	2.36722591594828	-2.11377756325647
GSM2941054_3998909027_R05C01.tsv	GSM2941054_3998909027_R05C01	GSM2941054	LGG, PA PF	-0.858763783415434	3.04536886485174
GSM2941055_3998909027_R06C02.tsv	GSM2941055_3998909027_R06C02	GSM2941055	DMG, K27	4.74026992992533	-2.3224821540539
GSM2941056_3998909050_R03C02.tsv	GSM2941056_3998909050_R03C02	GSM2941056	MNG	-5.0382029704653	11.2333304432209
GSM2941057_3998909050_R04C02.tsv	GSM2941057_3998909050_R04C02	GSM2941057	IHG	2.92308190540445	0.499600067454129
GSM2941058_3998909050_R05C02.tsv	GSM2941058_3998909050_R05C02	GSM2941058	GBM, RTK II	1.36798730568064	-0.128796553519816
GSM2941059_3998909051_R01C01.tsv	GSM2941059_3998909051_R01C01	GSM2941059	MB, SHH CHL AD	0.579239697018984	-13.0299637767498
GSM2941060_3998909051_R03C01.tsv	GSM2941060_3998909051_R03C01	GSM2941060	GBM, MES	4.1673314876951	2.48967619212225
GSM2941061_3998909051_R04C01.tsv	GSM2941061_3998909051_R04C01	GSM2941061	HGNET, BCOR	8.78750923351419	-13.1507933589642
GSM2941062_3998909051_R04C02.tsv	GSM2941062_3998909051_R04C02	GSM2941062	EPN, PF B	-7.18175241275656	4.62703199656561
GSM2941063_3998909062_R01C01.tsv	GSM2941063_3998909062_R01C01	GSM2941063	PXA	1.42721512989176	4.61822243006781
GSM2941064_3998909062_R01C02.tsv	GSM2941064_3998909062_R01C02	GSM2941064	O IDH	11.354056627313	-2.32539682118341
GSM2941065_3998909062_R02C01.tsv	GSM2941065_3998909062_R02C01	GSM2941065	GBM, RTK II	1.46036449150217	-0.185857324210257
GSM2941066_3998909062_R02C02.tsv	GSM2941066_3998909062_R02C02	GSM2941066	A IDH	10.0482971973814	-5.00371103016779
GSM2941067_3998909062_R03C01.tsv	GSM2941067_3998909062_R03C01	GSM2941067	O IDH	10.1086190052427	-5.09707431523249
GSM2941068_3998909062_R04C01.tsv	GSM2941068_3998909062_R04C01	GSM2941068	SUBEPN, PF	-7.66114780231344	5.38684435160711
GSM2941069_3998909063_R01C02.tsv	GSM2941069_3998909063_R01C02	GSM2941069	O IDH	11.6620924778379	-4.92731599537775
GSM2941070_3998909063_R04C02.tsv	GSM2941070_3998909063_R04C02	GSM2941070	O IDH	11.0905011005796	-5.07429198948786
GSM2941071_3998909070_R02C02.tsv	GSM2941071_3998909070_R02C02	GSM2941071	GBM, RTK II	2.07151249126566	-0.198667459470481
GSM2941072_3998909070_R03C02.tsv	GSM2941072_3998909070_R03C02	GSM2941072	GBM, MES	4.77866104320658	1.72722466261938
GSM2941073_3998909070_R04C02.tsv	GSM2941073_3998909070_R04C02	GSM2941073	O IDH	10.7089484043516	-5.15426473347589
GSM2941074_3998909072_R01C02.tsv	GSM2941074_3998909072_R01C02	GSM2941074	GBM, RTK I	3.69265511707437	0.231641962843686
GSM2941075_3998909072_R02C02.tsv	GSM2941075_3998909072_R02C02	GSM2941075	A IDH	9.88986232952249	-3.57201127736017
GSM2941076_3998909072_R03C02.tsv	GSM2941076_3998909072_R03C02	GSM2941076	GBM, MYCN	1.97554400638712	-0.338580906671733
GSM2941077_3998909072_R04C01.tsv	GSM2941077_3998909072_R04C01	GSM2941077	GBM, MES	3.86426952556742	2.59834451945379
GSM2941078_3998909072_R04C02.tsv	GSM2941078_3998909072_R04C02	GSM2941078	GBM, RTK II	5.17433145717752	2.18029732974127
GSM2941079_3998909072_R05C01.tsv	GSM2941079_3998909072_R05C01	GSM2941079	LGG, PA MID	3.13564279750955	7.06709451945379
GSM2941080_3998909072_R05C02.tsv	GSM2941080_3998909072_R05C02	GSM2941080	EPN, PF A	-8.92142268939841	-5.34281234471247
GSM2941081_3998909072_R06C01.tsv	GSM2941081_3998909072_R06C01	GSM2941081	A IDH, HG	2.97067812160623	0.706772938090115
GSM2941082_3998909072_R06C02.tsv	GSM2941082_3998909072_R06C02	GSM2941082	DMG, K27	4.76800134853495	-2.40349487988398
GSM2941083_3998909073_R01C01.tsv	GSM2941083_3998909073_R01C01	GSM2941083	MB, SHH CHL AD	0.756572455922488	-12.3843768092816
GSM2941084_3998909073_R02C01.tsv	GSM2941084_3998909073_R02C01	GSM2941084	EPN, RELA	2.57155445293558	1.82649822505072
GSM2941085_3998909075_R02C02.tsv	GSM2941085_3998909075_R02C02	GSM2941085	GBM, MID	3.14755347446573	0.378554776030331
GSM2941086_3998909075_R03C02.tsv	GSM2941086_3998909075_R03C02	GSM2941086	GBM, RTK II	1.08378651813639	-0.172510126886219
GSM2941087_3998909075_R04C02.tsv	GSM2941087_3998909075_R04C02	GSM2941087	PXA	1.15574994758737	4.51615639002875
GSM2941088_3998909075_R05C02.tsv	GSM2941088_3998909075_R05C02	GSM2941088	PXA	1.15456751064432	4.53720016749457
GSM2941089_3998909089_R01C02.tsv	GSM2941089_3998909089_R01C02	GSM2941089	MELAN	3.43568828777445	2.95189876826361
GSM2941090_3998909089_R02C01.tsv	GSM2941090_3998909089_R02C01	GSM2941090	IHG	1.68756297306192	0.198738410788327
GSM2941091_3998909089_R02C02.tsv	GSM2941091_3998909089_R02C02	GSM2941091	O IDH	11.2347805805601	-5.06129626957819
GSM2941092_3998909089_R05C01.tsv	GSM2941092_3998909089_R05C01	GSM2941092	O IDH	11.9076845951475	-2.89434008328363
GSM2941093_3998909174_R03C02.tsv	GSM2941093_3998909174_R03C02	GSM2941093	A IDH	10.8807356663145	-2.5189137908642
GSM2941094_3998909174_R04C02.tsv	GSM2941094_3998909174_R04C02	GSM2941094	GBM, RTK II	3.8328805275358	1.43171282084539
GSM2941095_3998909181_R01C01.tsv	GSM2941095_3998909181_R01C01	GSM2941095	MB, SHH INF	0.1488746412195	-13.6378663036053
GSM2941096_3998909181_R01C02.tsv	GSM2941096_3998909181_R01C02	GSM2941096	ETMR	-13.7727086238466	-7.02458743779108
GSM2941097_3998909181_R02C01.tsv	GSM2941097_3998909181_R02C01	GSM2941097	LGG, PA/GG ST	0.0590921200908453	2.46120567591742
GSM2941098_3998909181_R02C02.tsv	GSM2941098_3998909181_R02C02	GSM2941098	A IDH, HG	10.5250428028501	-2.85369472233698
GSM2941099_3998909181_R03C02.tsv	GSM2941099_3998909181_R03C02	GSM2941099	GBM, MES	3.9238593883909	2.81449742587164
GSM2941100_3998909181_R04C01.tsv	GSM2941100_3998909181_R04C01	GSM2941100	ANA PA	-0.334878697236654	3.19831819804266
GSM2941101_3998909181_R05C01.tsv	GSM2941101_3998909181_R05C01	GSM2941101	MNG	-5.62917634769308	12.1335627582844
GSM2941102_3998909182_R02C01.tsv	GSM2941102_3998909182_R02C01	GSM2941102	EPN, SPINE	4.89568117336405	18.0163342502888
GSM2941103_3998909182_R03C01.tsv	GSM2941103_3998909182_R03C01	GSM2941103	HGNET, MN1	-15.0229346446596	-2.01313118664667
GSM2941104_3998909182_R03C02.tsv	GSM2941104_3998909182_R03C02	GSM2941104	DLGNT	0.0207352347768576	2.72105641635016
GSM2941105_3998909182_R04C02.tsv	GSM2941105_3998909182_R04C02	GSM2941105	GBM, MID	3.11674597934854	0.512662186938077
GSM2941106_3998909182_R05C01.tsv	GSM2941106_3998909182_R05C01	GSM2941106	GBM, MES	1.62031903938425	1.21990902693823
GSM2941107_3998909182_R05C02.tsv	GSM2941107_3998909182_R05C02	GSM2941107	MB, SHH CHL AD	1.18490400985849	-12.6252348872845
GSM2941108_3998909182_R06C02.tsv	GSM2941108_3998909182_R06C02	GSM2941108	GBM, RTK II	4.26016452983988	2.49470014842108
GSM2941109_3998909193_R01C01.tsv	GSM2941109_3998909193_R01C01	GSM2941109	DLGNT	-0.535258322199461	2.69810815127447
GSM2941110_3998919099_R01C01.tsv	GSM2941110_3998919099_R01C01	GSM2941110	GBM, RTK II	4.84112528041971	1.84232969554022
GSM2941111_3998919099_R02C02.tsv	GSM2941111_3998919099_R02C02	GSM2941111	LGG, PA/GG ST	-0.0847518883548944	2.78757424624518
GSM2941112_3998919099_R03C01.tsv	GSM2941112_3998919099_R03C01	GSM2941112	A IDH	10.5409796543516	-4.57207803456232
GSM2941113_3998919099_R03C02.tsv	GSM2941113_3998919099_R03C02	GSM2941113	A IDH, HG	9.45777347759378	-3.53668908802912
GSM2941114_3998919099_R05C02.tsv	GSM2941114_3998919099_R05C02	GSM2941114	O IDH	11.4370873279966	-2.38467530934259
GSM2941115_3998919099_R06C02.tsv	GSM2941115_3998919099_R06C02	GSM2941115	GBM, RTK II	5.16013553814066	1.77791507514074
GSM2941116_3998920094_R01C01.tsv	GSM2941116_3998920094_R01C01	GSM2941116	GBM, RTK II	5.1271121807493	1.54148121150091
GSM2941117_3998920094_R02C01.tsv	GSM2941117_3998920094_R02C01	GSM2941117	GBM, RTK II	3.80220726207865	1.36692281039312
GSM2941118_3998920120_R01C01.tsv	GSM2941118_3998920120_R01C01	GSM2941118	A IDH	9.99929741100443	-4.78895024983332
GSM2941119_3998920120_R02C01.tsv	GSM2941119_3998920120_R02C01	GSM2941119	MB, G3	-7.81561204715597	-14.5216668101971
GSM2941120_3998920120_R03C01.tsv	GSM2941120_3998920120_R03C01	GSM2941120	GBM, RTK II	1.19243672565592	0.600659921484738
GSM2941121_3998920120_R04C01.tsv	GSM2941121_3998920120_R04C01	GSM2941121	A IDH, HG	9.73578384594095	-3.73022536961481
GSM2941122_3998920120_R06C01.tsv	GSM2941122_3998920120_R06C01	GSM2941122	O IDH	12.1311753101744	-2.58659343449518
GSM2941123_3998920147_R01C02.tsv	GSM2941123_3998920147_R01C02	GSM2941123	A IDH	10.6998684711851	-2.75283555714533
GSM2941124_3998920147_R03C02.tsv	GSM2941124_3998920147_R03C02	GSM2941124	A IDH	10.5772202320493	-4.55229930607721
GSM2941125_3998920147_R04C02.tsv	GSM2941125_3998920147_R04C02	GSM2941125	LGG, DNT	-0.874318569143888	2.75684161456183
GSM2941126_3998998159_R01C02.tsv	GSM2941126_3998998159_R01C02	GSM2941126	GBM, RTK I	3.43959024624002	0.140073343830853
GSM2941127_3998998159_R02C02.tsv	GSM2941127_3998998159_R02C02	GSM2941127	A IDH, HG	10.3447993107237	-3.89866904942438
GSM2941128_3998998159_R03C01.tsv	GSM2941128_3998998159_R03C01	GSM2941128	GBM, MYCN	13.5546086140074	5.13905496867254
GSM2941129_3998998159_R03C02.tsv	GSM2941129_3998998159_R03C02	GSM2941129	MB, WNT	-9.43606349750387	-17.8084662410443
GSM2941130_3998998159_R04C01.tsv	GSM2941130_3998998159_R04C01	GSM2941130	MB, WNT	-9.48925754352438	-17.8582041713421
GSM2941131_3998998159_R04C02.tsv	GSM2941131_3998998159_R04C02	GSM2941131	GBM, RTK II	5.08947303966654	1.48913760455206
GSM2941132_3998998159_R05C01.tsv	GSM2941132_3998998159_R05C01	GSM2941132	GBM, RTK I	4.31025102810037	1.01651985915258
GSM2941133_3998998159_R05C02.tsv	GSM2941133_3998998159_R05C02	GSM2941133	PXA	1.98649147228372	4.88646097453192
GSM2941134_3998998159_R06C01.tsv	GSM2941134_3998998159_R06C01	GSM2941134	PXA	1.61387541965616	4.86872024806097
GSM2941135_3998998159_R06C02.tsv	GSM2941135_3998998159_R06C02	GSM2941135	PXA	1.50161984638346	4.50442953379706
GSM2941136_3998998164_R01C02.tsv	GSM2941136_3998998164_R01C02	GSM2941136	A IDH	10.1972439594663	-4.68495778767511
GSM2941137_3998998164_R02C01.tsv	GSM2941137_3998998164_R02C01	GSM2941137	O IDH	11.4717667408384	-2.35505132405207
GSM2941138_3998998164_R02C02.tsv	GSM2941138_3998998164_R02C02	GSM2941138	A IDH	10.3716748066343	-2.52840952603266
GSM2941139_3998998164_R03C02.tsv	GSM2941139_3998998164_R03C02	GSM2941139	A IDH	10.9206459827818	-2.5427334758465
GSM2941140_3998998164_R05C01.tsv	GSM2941140_3998998164_R05C01	GSM2941140	GBM, RTK II	1.82595172599924	-0.446315869969577
GSM2941141_3998998164_R06C01.tsv	GSM2941141_3998998164_R06C01	GSM2941141	EPN, MPE	-5.77403661533224	15.0859629658039
GSM2941142_3998998164_R06C02.tsv	GSM2941142_3998998164_R06C02	GSM2941142	EPN, MPE	-5.64318391605246	15.5213257816608
GSM2941143_3998998187_R02C01.tsv	GSM2941143_3998998187_R02C01	GSM2941143	GBM, RTK III	2.96012380794657	-0.646766916197986
GSM2941144_3998998187_R04C01.tsv	GSM2941144_3998998187_R04C01	GSM2941144	EPN, PF A	-9.12849494739401	-4.82060508458063
GSM2941145_3998998187_R05C01.tsv	GSM2941145_3998998187_R05C01	GSM2941145	EPN, MPE	-5.92052003665793	15.0014721897419
GSM2941146_3999002043_R03C02.tsv	GSM2941146_3999002043_R03C02	GSM2941146	EPN, MPE	-5.65575334354269	14.8936478641804
GSM2941147_3999002044_R01C02.tsv	GSM2941147_3999002044_R01C02	GSM2941147	MNG	-5.6015107326113	12.2064883259113
GSM2941148_3999002044_R02C01.tsv	GSM2941148_3999002044_R02C01	GSM2941148	LGG, PA/GG ST	0.0987770862973959	2.66236157687262
GSM2941149_3999002044_R02C02.tsv	GSM2941149_3999002044_R02C02	GSM2941149	MNG	-4.7756764583193	12.0213200596149
GSM2941150_3999002044_R03C01.tsv	GSM2941150_3999002044_R03C01	GSM2941150	GBM, MES	3.96039798931253	1.89012809069708
GSM2941151_3999002044_R03C02.tsv	GSM2941151_3999002044_R03C02	GSM2941151	MB, SHH CHL AD	1.34355774597299	-12.4370348903362
GSM2941152_3999002044_R04C02.tsv	GSM2941152_3999002044_R04C02	GSM2941152	A IDH, HG	10.0795529194273	-3.81910376278803
GSM2941153_3999002044_R05C01.tsv	GSM2941153_3999002044_R05C01	GSM2941153	ANA PA	2.18096926883829	5.26689024241522
GSM2941154_3999002044_R05C02.tsv	GSM2941154_3999002044_R05C02	GSM2941154	O IDH	11.9574501820005	-3.06922321049616
GSM2941155_3999002044_R06C01.tsv	GSM2941155_3999002044_R06C01	GSM2941155	LGG, GG	2.6419477768339	4.73973484309271
GSM2941156_3999002049_R01C01.tsv	GSM2941156_3999002049_R01C01	GSM2941156	GBM, MES	3.55814483837259	2.70472998889044
GSM2941157_3999002049_R01C02.tsv	GSM2941157_3999002049_R01C02	GSM2941157	MNG	-4.79062673374045	12.0014445331867
GSM2941158_3999002049_R02C01.tsv	GSM2941158_3999002049_R02C01	GSM2941158	GBM, RTK II	1.03826537803781	-0.47247590152666
GSM2941159_3999002049_R03C01.tsv	GSM2941159_3999002049_R03C01	GSM2941159	MNG	-5.73685619159567	12.3258425739582
GSM2941160_3999002049_R04C01.tsv	GSM2941160_3999002049_R04C01	GSM2941160	MNG	-4.98186847492087	12.3395764377888
GSM2941161_3999002049_R05C01.tsv	GSM2941161_3999002049_R05C01	GSM2941161	MNG	-5.43634673877585	12.2671114948566
GSM2941162_3999002049_R06C01.tsv	GSM2941162_3999002049_R06C01	GSM2941162	MNG	-4.85324737354147	12.2449624088581
GSM2941163_3999002051_R02C01.tsv	GSM2941163_3999002051_R02C01	GSM2941163	A IDH	10.6567709751524	-4.43076686589167
GSM2941164_3999002051_R02C02.tsv	GSM2941164_3999002051_R02C02	GSM2941164	GBM, RTK I	3.8714707203306	0.466385259943753
GSM2941165_3999078079_R01C01.tsv	GSM2941165_3999078079_R01C01	GSM2941165	GBM, RTK I	3.27939704136026	0.189862653332501
GSM2941166_3999078079_R01C02.tsv	GSM2941166_3999078079_R01C02	GSM2941166	O IDH	10.9280255146421	-5.13166265217707
GSM2941167_3999078079_R02C02.tsv	GSM2941167_3999078079_R02C02	GSM2941167	GBM, RTK II	5.33726432994974	1.77690906794623
GSM2941168_3999078079_R03C02.tsv	GSM2941168_3999078079_R03C02	GSM2941168	ATRT, SHH	13.6683094807066	5.29691906245306
GSM2941169_3999078079_R05C01.tsv	GSM2941169_3999078079_R05C01	GSM2941169	EPN, PF A	-8.68179771228659	-5.58478240696833
GSM2941170_3999078079_R06C02.tsv	GSM2941170_3999078079_R06C02	GSM2941170	MB, WNT	-9.49766227527487	-17.860012337846
GSM2941171_3999078080_R04C02.tsv	GSM2941171_3999078080_R04C02	GSM2941171	GBM, RTK II	4.74455049709452	2.30820007594183
GSM2941172_3999078080_R05C02.tsv	GSM2941172_3999078080_R05C02	GSM2941172	GBM, RTK II	4.02229431347025	1.20423252852514
GSM2941173_3999078080_R06C02.tsv	GSM2941173_3999078080_R06C02	GSM2941173	HGNET, BCOR	8.8026984043516	-13.1357739421551
GSM2941174_3999078119_R01C01.tsv	GSM2941174_3999078119_R01C01	GSM2941174	GBM, RTK III	3.42385104374063	1.02823312552527
GSM2941175_3999078119_R03C02.tsv	GSM2941175_3999078119_R03C02	GSM2941175	LGG, PA PF	-1.33626028819906	3.41133637698248
GSM2941176_3999078119_R05C02.tsv	GSM2941176_3999078119_R05C02	GSM2941176	GBM, MES	1.41135218814981	1.23981447489813
GSM2941177_3999078119_R06C02.tsv	GSM2941177_3999078119_R06C02	GSM2941177	A IDH	10.698035509149	-2.5907607528393
GSM2941178_3999078120_R02C02.tsv	GSM2941178_3999078120_R02C02	GSM2941178	GBM, G34	2.39744022564066	-2.11537174908564
GSM2941179_3999078120_R03C01.tsv	GSM2941179_3999078120_R03C01	GSM2941179	MB, G3	-7.65232106967795	-14.0469449016278
GSM2941180_3999078120_R04C02.tsv	GSM2941180_3999078120_R04C02	GSM2941180	LGG, PA PF	2.6565368481077	5.81086464198187
GSM2941181_3999078120_R05C01.tsv	GSM2941181_3999078120_R05C01	GSM2941181	DMG, K27	4.28242853359354	-2.40607504574701
GSM2941182_3999078120_R05C02.tsv	GSM2941182_3999078120_R05C02	GSM2941182	EPN, RELA	12.7134745426573	10.4819304493244
GSM2941183_3999078120_R06C02.tsv	GSM2941183_3999078120_R06C02	GSM2941183	LGG, PA PF	-0.856565385302183	3.24330015452459
GSM2941184_3999078123_R01C01.tsv	GSM2941184_3999078123_R01C01	GSM2941184	A IDH	10.5745661564268	-2.75483708111689
GSM2941185_3999078123_R01C02.tsv	GSM2941185_3999078123_R01C02	GSM2941185	MB, SHH CHL AD	0.997222930947664	-12.6882594081585
GSM2941186_3999078123_R02C01.tsv	GSM2941186_3999078123_R02C01	GSM2941186	LGG, PA MID	-1.07814362569678	2.68485493929937
GSM2941187_3999078123_R02C02.tsv	GSM2941187_3999078123_R02C02	GSM2941187	GBM, RTK II	5.29145887569559	1.68025679858282
